id,title,original_title,original_language,status,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,production_countries,overview,poster_path,adult,release_year,release_month,release_quarter,release_day_of_week,budget_original,revenue_original,profit,roi,profit_margin,is_profitable,budget_million,revenue_million,profit_million,budget_category,main_genre,main_country,decade,season
752,V for Vendetta,V for Vendetta,en,Released,2006-02-23,73980000.0,181540117.95000002,132,7.897,13556,42.174,"Action, Thriller, Science Fiction","Germany, United Kingdom, United States of America","In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg,False,2006.0,2.0,1.0,3.0,54000000,132511035,107560117.95000002,1.4539080555555557,59.248676912077556,1,73.98,181.54011795000002,107.56011795000002,Gros (50-100M),Action,DE,2000.0,Hiver
1893,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,en,Released,1999-05-19,194350000.0,1562096673.02,136,6.5,13550,46.845,"Adventure, Action, Science Fiction",United States of America,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,False,1999.0,5.0,2.0,2.0,115000000,924317558,1367746673.02,7.037543982608695,87.55838845592933,1,194.35,1562.09667302,1367.74667302,Blockbuster (>100M),Adventure,US,1990.0,Printemps
152601,Her,Her,en,Released,2013-12-18,26910000.0,55400963.669999994,126,7.862,13407,37.608,"Romance, Science Fiction, Drama",United States of America,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,False,2013.0,12.0,4.0,2.0,23000000,47351251,28490963.669999994,1.0587500434782606,51.42683769854359,1,26.91,55.400963669999996,28.490963669999996,Moyen (10-50M),Romance,US,2010.0,Hiver
285,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,en,Released,2007-05-19,399000000.0,1278130000.0,169,7.239,13345,81.883,"Adventure, Fantasy, Action",United States of America,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,False,2007.0,5.0,2.0,5.0,300000000,961000000,879130000.0,2.203333333333333,68.78251821019771,1,399.0,1278.13,879.13,Blockbuster (>100M),Adventure,US,2000.0,Printemps
122917,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,en,Released,2014-12-10,287500000.0,1099422756.1999998,144,7.309,13301,94.048,"Action, Adventure, Fantasy","New Zealand, United States of America","Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",/xT98tLqatZPQApyRmlPL12LtiWp.jpg,False,2014.0,12.0,4.0,2.0,250000000,956019788,811922756.1999998,2.8240791519999995,73.84991365890012,1,287.5,1099.4227561999999,811.9227561999998,Blockbuster (>100M),Action,New Zealand,2010.0,Hiver
500,Reservoir Dogs,Reservoir Dogs,en,Released,1992-09-02,2435999.9999999995,5805292.499999999,99,8.132,13296,34.018,"Crime, Thriller",United States of America,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,False,1992.0,9.0,3.0,2.0,1200000,2859750,3369292.4999999995,1.3831250000000002,58.038290060319966,1,2.4359999999999995,5.805292499999999,3.3692924999999994,Petit (<10M),Crime,US,1990.0,Automne
273248,The Hateful Eight,The Hateful Eight,en,Released,2015-12-25,50599999.99999999,179124134.54999998,188,7.746,13291,32.119,"Drama, Mystery, Western",United States of America,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,/jIywvdPjia2t3eKYbjVTcwBQlG8.jpg,False,2015.0,12.0,4.0,4.0,44000000,155760117,128524134.54999998,2.5400026590909093,71.75143364844801,1,50.599999999999994,179.12413454999998,128.52413454999999,Gros (50-100M),Drama,US,2010.0,Hiver
10528,Sherlock Holmes,Sherlock Holmes,en,Released,2009-12-23,115200000.0,670756709.12,129,7.202,13170,35.808,"Action, Adventure, Crime, Mystery","Australia, Germany, United Kingdom, United States of America",Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,/momkKuWburNTqKBF6ez7rvhYVhE.jpg,False,2009.0,12.0,4.0,2.0,90000000,524028679,555556709.12,4.822540877777778,82.8253674642872,1,115.2,670.75670912,555.55670912,Blockbuster (>100M),Action,AU,2000.0,Hiver
12155,Alice in Wonderland,Alice in Wonderland,en,Released,2010-03-03,252000000.0,1292088558.6,108,6.627,13149,56.345,"Family, Fantasy, Adventure",United States of America,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,False,2010.0,3.0,1.0,2.0,200000000,1025467110,1040088558.5999999,4.12733555,80.49669286809208,1,252.0,1292.0885586,1040.0885586,Blockbuster (>100M),Family,US,2010.0,Printemps
1865,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,en,Released,2011-05-15,462380000.0,1275770838.44,137,6.538,13126,79.192,"Adventure, Action, Fantasy","United Kingdom, United States of America","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,False,2011.0,5.0,2.0,6.0,379000000,1045713802,813390838.44,1.759139319261214,63.756813836143664,1,462.38,1275.77083844,813.39083844,Blockbuster (>100M),Adventure,GB,2010.0,Printemps
559,Spider-Man 3,Spider-Man 3,en,Released,2007-05-01,343140000.0,1190327886.0900002,139,6.398,13098,61.149,"Fantasy, Action, Adventure",United States of America,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,False,2007.0,5.0,2.0,1.0,258000000,894983373,847187886.0900002,2.468927802325582,71.17264881299644,1,343.14,1190.3278860900002,847.1878860900001,Blockbuster (>100M),Fantasy,US,2000.0,Printemps
447332,A Quiet Place,A Quiet Place,en,Released,2018-04-03,18530000.0,371690000.0,91,7.396,13079,38.002,"Horror, Drama, Science Fiction",United States of America,A family is forced to live in silence while hiding from creatures that hunt by sound.,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,False,2018.0,4.0,2.0,1.0,17000000,341000000,353160000.0,19.058823529411764,95.01466275659824,1,18.53,371.69,353.16,Moyen (10-50M),Horror,US,2010.0,Printemps
297802,Aquaman,Aquaman,en,Released,2018-12-07,174400000.0,1251895948.3700001,143,6.9,12965,52.471,"Action, Adventure, Fantasy",United States of America,"Once home to the most advanced civilization on Earth, Atlantis is now an underwater kingdom ruled by the power-hungry King Orm. With a vast army at his disposal, Orm plans to conquer the remaining oceanic people and then the surface world. Standing in his way is Arthur Curry, Orm's half-human, half-Atlantean brother and true heir to the throne.",/xLPffWMhMj1l50ND3KchMjYoKmE.jpg,False,2018.0,12.0,4.0,4.0,160000000,1148528393,1077495948.3700001,6.178302456250001,86.06912976856637,1,174.4,1251.89594837,1077.4959483700002,Blockbuster (>100M),Action,US,2010.0,Hiver
393,Kill Bill: Vol. 2,Kill Bill: Vol. 2,en,Released,2004-04-16,44100000.0,223674407.67,136,7.876,12916,37.053,"Action, Crime, Thriller",United States of America,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,False,2004.0,4.0,2.0,4.0,30000000,152159461,179574407.67,4.071982033333333,80.28384183090658,1,44.1,223.67440767,179.57440767,Moyen (10-50M),Action,US,2000.0,Printemps
920,Cars,Cars,en,Released,2006-06-08,164400000.0,632916914.13,117,6.936,12906,47.447,"Animation, Adventure, Comedy, Family",United States of America,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",/abW5AzHDaIK1n9C36VdAeOwORRA.jpg,False,2006.0,6.0,2.0,3.0,120000000,461983149,468516914.13,2.849859575,74.02502661412007,1,164.4,632.91691413,468.51691413,Blockbuster (>100M),Animation,US,2000.0,Été
863,Toy Story 2,Toy Story 2,en,Released,1999-10-30,152100000.0,840550008.61,92,7.589,12904,73.516,"Animation, Comedy, Family",United States of America,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,False,1999.0,10.0,4.0,5.0,90000000,497366869,688450008.61,4.526298544444445,81.90470543786864,1,152.1,840.55000861,688.45000861,Blockbuster (>100M),Animation,US,1990.0,Automne
607,Men in Black,Men in Black,en,Released,1997-07-02,158400000.0,1037327348.64,98,7.184,12836,38.848,"Action, Adventure, Comedy, Science Fiction",United States of America,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,False,1997.0,7.0,3.0,2.0,90000000,589390539,878927348.64,5.548783766666666,84.729989023458,1,158.4,1037.32734864,878.92734864,Blockbuster (>100M),Action,US,1990.0,Été
137113,Edge of Tomorrow,Edge of Tomorrow,en,Released,2014-05-27,204699999.99999997,426122444.4,114,7.606,12828,51.408,"Action, Science Fiction",United States of America,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,False,2014.0,5.0,2.0,1.0,178000000,370541256,221422444.4,1.0816924494382025,51.96216423468917,1,204.69999999999996,426.12244439999995,221.42244440000002,Blockbuster (>100M),Action,US,2010.0,Printemps
1271,300,300,en,Released,2007-03-07,86450000.0,606589516.19,117,7.175,12812,44.918,"Action, Adventure, War","Bulgaria, Canada, United States of America","Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,False,2007.0,3.0,1.0,2.0,65000000,456082343,520139516.19000006,6.016651430769231,85.74818758111844,1,86.45,606.58951619,520.1395161900001,Gros (50-100M),Action,Bulgaria,2000.0,Printemps
353486,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,en,Released,2017-12-09,99900000.00000001,1104826419.8700001,119,6.827,12796,26.669,"Adventure, Action, Comedy, Fantasy",United States of America,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!",/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,False,2017.0,12.0,4.0,5.0,90000000,995339117,1004926419.8700001,10.059323522222222,90.95785562298964,1,99.90000000000002,1104.82641987,1004.9264198700001,Gros (50-100M),Adventure,US,2010.0,Hiver
78,Blade Runner,Blade Runner,en,Released,1982-06-25,83160000.0,123915599.28,118,7.931,12770,56.798,"Science Fiction, Drama, Thriller","United States of America, Hong Kong, United Kingdom","In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",/fwhLegA6z40W0DIy6EGXhzDzlOP.jpg,False,1982.0,6.0,2.0,4.0,28000000,41722424,40755599.28,0.4900865714285714,32.88980525196715,1,83.16,123.91559928,40.75559928,Gros (50-100M),Science Fiction,US,1980.0,Été
1895,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,en,Released,2005-05-17,160460000.0,1207000000.0,140,7.411,12753,41.215,"Adventure, Action, Science Fiction",United States of America,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,False,2005.0,5.0,2.0,1.0,113000000,850000000,1046540000.0,6.522123893805309,86.70588235294117,1,160.46,1207.0,1046.54,Blockbuster (>100M),Adventure,US,2000.0,Printemps
324786,Hacksaw Ridge,Hacksaw Ridge,en,Released,2016-10-07,45599999.99999999,199844683.55999997,139,8.195,12668,74.994,"Drama, History, War","Australia, China, United Kingdom, United States of America","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",/jcStBvbQt78tPeId5hC7a9jcDOK.jpg,False,2016.0,10.0,4.0,4.0,40000000,175302354,154244683.55999997,3.38255885,77.1822801649315,1,45.599999999999994,199.84468355999996,154.24468355999997,Moyen (10-50M),Drama,AU,2010.0,Automne
